setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
